CountryIsoCode,Country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
EGY,Egypt,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.672,
EGY,Egypt,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,12.912,
EGY,Egypt,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,12.912,
EGY,Egypt,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,12.912,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,7.23,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,7.248,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,7.266,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,7.283,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,7.301,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,7.319,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,7.319,
ERI,Eritrea,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,7.319,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,1607.199,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,1713.022,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,1527.107,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,1701.853,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1740.142,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,1795.295,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,1854.319,
ERI,Eritrea,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,1957.046,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.473,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.477,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.472,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.482,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.487,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.49,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.49,
ERI,Eritrea,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.493,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,66.033,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,66.289,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,66.577,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,67.067,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,67.3,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,67.133,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,66.536,
ERI,Eritrea,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,66.604,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,4.636,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,4.629,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,4.622,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,4.778,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,4.935,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,5.091,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,5.091,
ERI,Eritrea,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,5.091,
ERI,Eritrea,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,175,
ESP,Spain,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,27,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,9.912,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.011,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.077,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,10.142,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.374,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.605,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,10.605,
ESP,Spain,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,10.605,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,82.646,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,83.041,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,83.029,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,83.144,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.532,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,82.289,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,83.01,
ESP,Spain,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,83.912,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.889,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.894,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.896,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.899,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.904,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.894,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.904,
ESP,Spain,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.911,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,37385.841,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,38592.801,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,39565.057,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,40334.818,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,40854.139,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,36075.605,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,38132.739,
ESP,Spain,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,40043.338,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,17.404,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,17.439,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,17.48,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,17.519,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,17.501,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,17.47,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,17.809,
ESP,Spain,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,17.809,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,16.121,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,15.953,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.814,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,15.752,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.74,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,15.775,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,15.943,
EST,Estonia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,15.943,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,30363.496,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,31297.03,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,32990.045,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,34233.032,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,35472.289,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,35481.216,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,38027.421,
EST,Estonia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,37151.634,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.883,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.884,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.886,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.89,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.893,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.891,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.89,
EST,Estonia,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.899,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,77.656,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,77.82,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,77.976,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,78.139,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,78.669,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,78.343,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,77.144,
EST,Estonia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,79.155,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,13.489,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,13.51,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,13.555,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,13.656,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,13.602,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,13.548,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,13.548,
EST,Estonia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,13.548,
EST,Estonia,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,31,
ETH,Ethiopia,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,176,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,2.376,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,2.427,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,2.411,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,2.395,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,2.38,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,2.391,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,2.391,
ETH,Ethiopia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,2.391,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,63.649,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,64.392,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,64.838,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,65.412,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,65.838,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,65.371,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,64.975,
ETH,Ethiopia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,65.645,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.455,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.465,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.472,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.479,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.485,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.489,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.489,
ETH,Ethiopia,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.492,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,1743.651,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,1858.299,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,1976.163,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,2058.324,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,2168.38,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,2240.351,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,2307.077,
ETH,Ethiopia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,2368.758,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,8.859,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,9.065,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,9.276,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,9.492,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,9.713,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,9.939,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,9.939,
ETH,Ethiopia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,9.939,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,19.311,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,19.311,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,19.375,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,19.451,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,19.043,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,19.049,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,19.229,
FIN,Finland,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,19.229,
FIN,Finland,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,45515.943,
FIN,Finland,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,46417.019,
FIN,Finland,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,47593.887,
FIN,Finland,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,48241.61,
FIN,Finland,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,48828.941,
